feature_id,layer,cwe_id,score,hist_dist,delta_mu,ks_stat,freq_unsafe,freq_safe,kept,source
30185,23,CWE-79,0.0593,0.0127,0.1294,0.0127,0.0127,0.0,False,cve_pairs
1652,23,CWE-79,0.0586,0.038,0.0895,0.038,0.1392,0.1646,True,cve_pairs
18661,23,CWE-79,0.0582,0.0253,0.1074,0.0253,0.0127,0.038,False,cve_pairs
5790,23,CWE-79,0.0579,0.038,0.0879,0.038,0.0,0.038,False,cve_pairs
30405,23,CWE-79,0.0572,0.0253,0.1051,0.0253,0.0253,0.0,True,cve_pairs
31652,23,CWE-79,0.0566,0.0253,0.1036,0.0253,0.0,0.0253,False,cve_pairs
2000,23,CWE-79,0.0542,0.038,0.0785,0.038,0.2405,0.2532,True,cve_pairs
23638,23,CWE-79,0.0539,0.0127,0.1157,0.0127,0.0127,0.0253,False,cve_pairs
11855,23,CWE-79,0.0531,0.0127,0.1137,0.0127,0.0,0.0127,False,cve_pairs
27858,23,CWE-79,0.0523,0.0253,0.0929,0.0253,0.0253,0.0,True,cve_pairs
19087,23,CWE-79,0.0522,0.0506,0.0672,0.0253,0.1013,0.1266,True,cve_pairs
17485,23,CWE-79,0.0509,0.0253,0.0892,0.0253,0.0253,0.0,True,cve_pairs
13820,23,CWE-79,0.0508,0.0253,0.0891,0.0253,0.0,0.0253,False,cve_pairs
13249,23,CWE-79,0.0501,0.0253,0.0872,0.0253,0.0253,0.0,True,cve_pairs
20267,23,CWE-79,0.0495,0.0253,0.0858,0.0253,0.0127,0.038,False,cve_pairs
7405,23,CWE-79,0.0493,0.0253,0.0853,0.0253,0.0127,0.038,False,cve_pairs
30600,23,CWE-79,0.0486,0.0253,0.0834,0.0253,0.0759,0.0633,False,cve_pairs
16655,23,CWE-79,0.0482,0.038,0.0636,0.038,0.0253,0.038,False,cve_pairs
7546,23,CWE-79,0.0474,0.0253,0.0869,0.0127,0.0886,0.0886,False,cve_pairs
25331,23,CWE-79,0.0472,0.0127,0.0989,0.0127,0.0127,0.0,False,cve_pairs
6657,23,CWE-79,0.0461,0.0506,0.0519,0.0253,0.2152,0.1899,False,cve_pairs
21154,23,CWE-79,0.0453,0.0127,0.0942,0.0127,0.0127,0.0,False,cve_pairs
30640,23,CWE-79,0.0448,0.0127,0.0931,0.0127,0.0253,0.0127,False,cve_pairs
303,23,CWE-79,0.0442,0.0127,0.0916,0.0127,0.038,0.0253,False,cve_pairs
28569,23,CWE-79,0.0442,0.0253,0.0725,0.0253,0.0253,0.0506,False,cve_pairs
14639,23,CWE-79,0.0441,0.0253,0.0723,0.0253,0.038,0.0127,False,cve_pairs
27077,23,CWE-79,0.044,0.0253,0.0719,0.0253,0.0253,0.0127,False,cve_pairs
8689,23,CWE-79,0.0439,0.0127,0.0907,0.0127,0.0253,0.038,False,cve_pairs
4218,23,CWE-79,0.0436,0.0127,0.0899,0.0127,0.0127,0.0,False,cve_pairs
23981,23,CWE-79,0.0435,0.0127,0.0897,0.0127,0.0,0.0127,False,cve_pairs
18397,23,CWE-79,0.0435,0.0253,0.0707,0.0253,0.0506,0.0253,False,cve_pairs
21904,23,CWE-79,0.0433,0.0253,0.0703,0.0253,0.038,0.0127,False,cve_pairs
23281,23,CWE-79,0.0431,0.0253,0.0699,0.0253,0.038,0.0506,False,cve_pairs
2784,23,CWE-79,0.0425,0.0127,0.0872,0.0127,0.0127,0.0,False,cve_pairs
14186,23,CWE-79,0.0424,0.0253,0.0681,0.0253,0.038,0.0633,False,cve_pairs
21351,23,CWE-79,0.0422,0.038,0.0549,0.0253,0.0506,0.0759,False,cve_pairs
27773,23,CWE-79,0.0422,0.0506,0.0422,0.0253,0.1392,0.1139,False,cve_pairs
20688,23,CWE-79,0.0417,0.0127,0.0854,0.0127,0.0,0.0127,False,cve_pairs
16734,23,CWE-79,0.0413,0.0253,0.0652,0.0253,0.0253,0.0,False,cve_pairs
11168,23,CWE-79,0.0411,0.0633,0.0204,0.038,0.2152,0.2405,False,cve_pairs
5417,23,CWE-79,0.041,0.0253,0.0646,0.0253,0.0253,0.0,False,cve_pairs
20214,23,CWE-79,0.0409,0.0127,0.0833,0.0127,0.0,0.0127,False,cve_pairs
15251,23,CWE-79,0.0408,0.0253,0.0641,0.0253,0.038,0.0127,False,cve_pairs
7533,23,CWE-79,0.0404,0.0253,0.063,0.0253,0.1139,0.1392,False,cve_pairs
1450,23,CWE-79,0.0403,0.0253,0.0691,0.0127,0.0506,0.0633,False,cve_pairs
21605,23,CWE-79,0.0403,0.0127,0.0817,0.0127,0.0127,0.0,False,cve_pairs
7867,23,CWE-79,0.0398,0.0253,0.0616,0.0253,0.0127,0.038,False,cve_pairs
2186,23,CWE-79,0.0398,0.0127,0.0806,0.0127,0.0127,0.0,False,cve_pairs
17386,23,CWE-79,0.0398,0.0253,0.0614,0.0253,0.038,0.0127,False,cve_pairs
10673,23,CWE-79,0.0397,0.0253,0.0612,0.0253,0.038,0.0127,False,cve_pairs
1469,23,CWE-79,0.0397,0.0253,0.0612,0.0253,0.0253,0.0,False,cve_pairs
17489,23,CWE-79,0.0387,0.0253,0.0589,0.0253,0.0759,0.0506,False,cve_pairs
29830,23,CWE-79,0.0387,0.0127,0.0777,0.0127,0.0,0.0127,False,cve_pairs
7986,23,CWE-79,0.0385,0.038,0.0455,0.0253,0.1266,0.1519,False,cve_pairs
2246,23,CWE-79,0.0383,0.0253,0.0578,0.0253,0.0253,0.0,False,cve_pairs
15554,23,CWE-79,0.0383,0.038,0.0387,0.038,0.0506,0.038,False,cve_pairs
31778,23,CWE-79,0.0373,0.0127,0.0743,0.0127,0.0,0.0127,False,cve_pairs
28048,23,CWE-79,0.0373,0.0127,0.0742,0.0127,0.038,0.0506,False,cve_pairs
23650,23,CWE-79,0.0372,0.0253,0.055,0.0253,0.0,0.0253,False,cve_pairs
20170,23,CWE-79,0.0369,0.0127,0.0732,0.0127,0.0127,0.0,False,cve_pairs
27718,23,CWE-79,0.0368,0.0253,0.0541,0.0253,0.0253,0.0506,False,cve_pairs
17797,23,CWE-79,0.0367,0.0127,0.0728,0.0127,0.0127,0.0,False,cve_pairs
13628,23,CWE-79,0.0367,0.038,0.041,0.0253,0.0633,0.038,False,cve_pairs
16234,23,CWE-79,0.0363,0.0127,0.0718,0.0127,0.0127,0.0,False,cve_pairs
12657,23,CWE-79,0.036,0.0127,0.071,0.0127,0.1013,0.0886,False,cve_pairs
9125,23,CWE-79,0.0357,0.0253,0.0512,0.0253,0.1013,0.0886,False,cve_pairs
22730,23,CWE-79,0.0349,0.0253,0.0493,0.0253,0.0633,0.0886,False,cve_pairs
25613,23,CWE-79,0.0348,0.0127,0.0681,0.0127,0.0,0.0127,False,cve_pairs
25256,23,CWE-79,0.0339,0.0253,0.0467,0.0253,0.2405,0.2278,False,cve_pairs
9214,23,CWE-79,0.0335,0.0127,0.0648,0.0127,0.0,0.0127,False,cve_pairs
31186,23,CWE-79,0.0332,0.0127,0.064,0.0127,0.0506,0.0633,False,cve_pairs
31194,23,CWE-79,0.033,0.0253,0.0446,0.0253,0.0506,0.0633,False,cve_pairs
20243,23,CWE-79,0.0327,0.0127,0.0627,0.0127,0.0253,0.038,False,cve_pairs
15046,23,CWE-79,0.0325,0.0127,0.0624,0.0127,0.0506,0.038,False,cve_pairs
21561,23,CWE-79,0.0325,0.0127,0.0623,0.0127,0.0127,0.0,False,cve_pairs
16431,23,CWE-79,0.0324,0.0253,0.043,0.0253,0.1646,0.1646,False,cve_pairs
26322,23,CWE-79,0.0322,0.0633,0.0045,0.0253,0.1772,0.1519,False,cve_pairs
17499,23,CWE-79,0.0322,0.0127,0.0614,0.0127,0.0253,0.038,False,cve_pairs
13714,23,CWE-79,0.0321,0.0127,0.0613,0.0127,0.0127,0.0253,False,cve_pairs
15173,23,CWE-79,0.0321,0.0127,0.0612,0.0127,0.038,0.0253,False,cve_pairs
18087,23,CWE-79,0.0318,0.0127,0.0605,0.0127,0.0127,0.0253,False,cve_pairs
19356,23,CWE-79,0.0317,0.0127,0.0602,0.0127,0.0127,0.0,False,cve_pairs
17931,23,CWE-79,0.0317,0.0127,0.0601,0.0127,0.0127,0.0,False,cve_pairs
15591,23,CWE-79,0.0315,0.0127,0.0599,0.0127,0.0127,0.0,False,cve_pairs
25989,23,CWE-79,0.031,0.0127,0.0585,0.0127,0.0,0.0127,False,cve_pairs
5720,23,CWE-79,0.0309,0.0127,0.0582,0.0127,0.0506,0.038,False,cve_pairs
9765,23,CWE-79,0.0308,0.0127,0.0581,0.0127,0.0127,0.0,False,cve_pairs
3353,23,CWE-79,0.0308,0.0127,0.0579,0.0127,0.0,0.0127,False,cve_pairs
26345,23,CWE-79,0.0307,0.0127,0.0579,0.0127,0.0127,0.0,False,cve_pairs
19074,23,CWE-79,0.0307,0.0127,0.0577,0.0127,0.038,0.038,False,cve_pairs
23605,23,CWE-79,0.0305,0.0127,0.0573,0.0127,0.0253,0.0127,False,cve_pairs
32256,23,CWE-79,0.0305,0.0127,0.0572,0.0127,0.0,0.0127,False,cve_pairs
1173,23,CWE-79,0.0304,0.0253,0.0381,0.0253,0.0759,0.0633,False,cve_pairs
18076,23,CWE-79,0.0303,0.038,0.0315,0.0127,0.1013,0.0886,False,cve_pairs
9232,23,CWE-79,0.0296,0.0127,0.0549,0.0127,0.0253,0.0127,False,cve_pairs
30127,23,CWE-79,0.0293,0.0127,0.0543,0.0127,0.0,0.0127,False,cve_pairs
25594,23,CWE-79,0.0293,0.0253,0.0416,0.0127,0.1013,0.1139,False,cve_pairs
29954,23,CWE-79,0.0291,0.0127,0.0538,0.0127,0.0,0.0127,False,cve_pairs
10047,23,CWE-79,0.029,0.0127,0.0536,0.0127,0.0127,0.0253,False,cve_pairs
4230,23,CWE-79,0.029,0.0127,0.0535,0.0127,0.0127,0.0253,False,cve_pairs
5028,23,CWE-79,0.0289,0.0253,0.0344,0.0253,0.2152,0.2152,False,cve_pairs
22981,23,CWE-79,0.0289,0.0127,0.0533,0.0127,0.0,0.0127,False,cve_pairs
17014,23,CWE-79,0.0289,0.0127,0.0532,0.0127,0.0127,0.0,False,cve_pairs
2413,23,CWE-79,0.0287,0.0127,0.0528,0.0127,0.0127,0.0253,False,cve_pairs
30938,23,CWE-79,0.0287,0.0127,0.0527,0.0127,0.0,0.0127,False,cve_pairs
14926,23,CWE-79,0.0283,0.0127,0.0517,0.0127,0.0127,0.0253,False,cve_pairs
15273,23,CWE-79,0.0281,0.0127,0.0513,0.0127,0.038,0.0253,False,cve_pairs
1352,23,CWE-79,0.0278,0.0127,0.0506,0.0127,0.0127,0.0,False,cve_pairs
24451,23,CWE-79,0.0278,0.0127,0.0504,0.0127,0.0506,0.0506,False,cve_pairs
13986,23,CWE-79,0.0276,0.0253,0.0374,0.0127,0.0633,0.0759,False,cve_pairs
6683,23,CWE-79,0.0276,0.0127,0.0499,0.0127,0.0127,0.0,False,cve_pairs
13465,23,CWE-79,0.0274,0.0127,0.0496,0.0127,0.0253,0.038,False,cve_pairs
14619,23,CWE-79,0.0274,0.0127,0.0494,0.0127,0.0127,0.0,False,cve_pairs
448,23,CWE-79,0.0273,0.0127,0.0493,0.0127,0.0253,0.0127,False,cve_pairs
12850,23,CWE-79,0.0272,0.0127,0.0491,0.0127,0.0506,0.0506,False,cve_pairs
27760,23,CWE-79,0.0272,0.0127,0.049,0.0127,0.0,0.0127,False,cve_pairs
24082,23,CWE-79,0.0272,0.0253,0.0364,0.0127,0.0253,0.0253,False,cve_pairs
22507,23,CWE-79,0.0272,0.0127,0.049,0.0127,0.0633,0.0759,False,cve_pairs
30182,23,CWE-79,0.027,0.0253,0.036,0.0127,0.0506,0.038,False,cve_pairs
19881,23,CWE-79,0.027,0.0127,0.0486,0.0127,0.0127,0.0253,False,cve_pairs
9521,23,CWE-79,0.027,0.0127,0.0484,0.0127,0.0127,0.0,False,cve_pairs
10437,23,CWE-79,0.0269,0.0127,0.0483,0.0127,0.0127,0.0,False,cve_pairs
21544,23,CWE-79,0.0268,0.0127,0.0479,0.0127,0.0506,0.038,False,cve_pairs
26062,23,CWE-79,0.0268,0.0127,0.0479,0.0127,0.038,0.0253,False,cve_pairs
28447,23,CWE-79,0.0266,0.0127,0.0474,0.0127,0.038,0.0253,False,cve_pairs
2942,23,CWE-79,0.0265,0.0127,0.0472,0.0127,0.038,0.0506,False,cve_pairs
17339,23,CWE-79,0.0264,0.0506,0.0028,0.0253,0.4557,0.4557,False,cve_pairs
28280,23,CWE-79,0.0263,0.0127,0.0467,0.0127,0.0127,0.0,False,cve_pairs
26999,23,CWE-79,0.0262,0.0127,0.0466,0.0127,0.0253,0.038,False,cve_pairs
20502,23,CWE-79,0.0262,0.038,0.015,0.0253,0.038,0.0127,False,cve_pairs
26891,23,CWE-79,0.0262,0.0127,0.0464,0.0127,0.0,0.0127,False,cve_pairs
28980,23,CWE-79,0.0261,0.0127,0.0464,0.0127,0.0127,0.0,False,cve_pairs
2944,23,CWE-79,0.0261,0.0127,0.0462,0.0127,0.0127,0.0,False,cve_pairs
14005,23,CWE-79,0.026,0.0127,0.0461,0.0127,0.0127,0.0,False,cve_pairs
23479,23,CWE-79,0.026,0.0127,0.0461,0.0127,0.0253,0.038,False,cve_pairs
29780,23,CWE-79,0.0259,0.0127,0.0458,0.0127,0.0,0.0127,False,cve_pairs
14520,23,CWE-79,0.0259,0.0127,0.0458,0.0127,0.0127,0.0,False,cve_pairs
27961,23,CWE-79,0.0258,0.0127,0.0455,0.0127,0.0127,0.0,False,cve_pairs
20191,23,CWE-79,0.0258,0.0127,0.0455,0.0127,0.0,0.0127,False,cve_pairs
31462,23,CWE-79,0.0257,0.0127,0.0453,0.0127,0.0,0.0127,False,cve_pairs
29417,23,CWE-79,0.0255,0.0127,0.0448,0.0127,0.0127,0.0,False,cve_pairs
21990,23,CWE-79,0.0254,0.0127,0.0445,0.0127,0.0127,0.0253,False,cve_pairs
28424,23,CWE-79,0.0253,0.0127,0.0444,0.0127,0.0127,0.0127,False,cve_pairs
5859,23,CWE-79,0.0253,0.0127,0.0443,0.0127,0.0127,0.0,False,cve_pairs
1351,23,CWE-79,0.0251,0.0127,0.0437,0.0127,0.0127,0.0,False,cve_pairs
15671,23,CWE-79,0.0251,0.0127,0.0437,0.0127,0.0,0.0127,False,cve_pairs
1619,23,CWE-79,0.025,0.0127,0.0436,0.0127,0.038,0.0253,False,cve_pairs
5569,23,CWE-79,0.025,0.0127,0.0436,0.0127,0.0253,0.038,False,cve_pairs
30343,23,CWE-79,0.025,0.0127,0.0434,0.0127,0.0,0.0127,False,cve_pairs
2759,23,CWE-79,0.025,0.0127,0.0434,0.0127,0.0,0.0127,False,cve_pairs
15018,23,CWE-79,0.0249,0.0127,0.0434,0.0127,0.0,0.0127,False,cve_pairs
12606,23,CWE-79,0.0248,0.0127,0.043,0.0127,0.0127,0.0,False,cve_pairs
31509,23,CWE-79,0.0247,0.0127,0.0429,0.0127,0.0127,0.0,False,cve_pairs
11957,23,CWE-79,0.0247,0.0127,0.0428,0.0127,0.0127,0.0,False,cve_pairs
9887,23,CWE-79,0.0247,0.0127,0.0426,0.0127,0.0127,0.0,False,cve_pairs
19291,23,CWE-79,0.0245,0.0127,0.0423,0.0127,0.0253,0.0127,False,cve_pairs
24187,23,CWE-79,0.0244,0.0127,0.0421,0.0127,0.0127,0.0253,False,cve_pairs
3802,23,CWE-79,0.0244,0.0127,0.042,0.0127,0.0127,0.0,False,cve_pairs
5409,23,CWE-79,0.0244,0.0127,0.042,0.0127,0.0127,0.0253,False,cve_pairs
24457,23,CWE-79,0.0244,0.0127,0.0419,0.0127,0.0,0.0127,False,cve_pairs
21493,23,CWE-79,0.0243,0.0127,0.0418,0.0127,0.038,0.0506,False,cve_pairs
17771,23,CWE-79,0.0242,0.0127,0.0415,0.0127,0.0,0.0127,False,cve_pairs
18062,23,CWE-79,0.0242,0.0127,0.0415,0.0127,0.0127,0.0253,False,cve_pairs
28574,23,CWE-79,0.0239,0.0253,0.0218,0.0253,0.1392,0.1266,False,cve_pairs
16503,23,CWE-79,0.0237,0.0127,0.0401,0.0127,0.0253,0.0127,False,cve_pairs
25188,23,CWE-79,0.0236,0.0127,0.0401,0.0127,0.0,0.0127,False,cve_pairs
10503,23,CWE-79,0.0236,0.0127,0.0399,0.0127,0.0,0.0127,False,cve_pairs
1082,23,CWE-79,0.0236,0.0127,0.0399,0.0127,0.1013,0.1139,False,cve_pairs
30689,23,CWE-79,0.0235,0.0127,0.0398,0.0127,0.038,0.0253,False,cve_pairs
7242,23,CWE-79,0.0234,0.0127,0.0396,0.0127,0.0253,0.0127,False,cve_pairs
14595,23,CWE-79,0.0234,0.0127,0.0395,0.0127,0.0127,0.0,False,cve_pairs
30777,23,CWE-79,0.0233,0.0127,0.0393,0.0127,0.0,0.0127,False,cve_pairs
14909,23,CWE-125,0.1539,0.0921,0.2597,0.0658,0.2368,0.2895,True,cve_pairs
4837,23,CWE-125,0.1365,0.1579,0.157,0.0526,0.9079,0.8947,True,cve_pairs
18465,23,CWE-125,0.128,0.0658,0.2146,0.0789,0.2368,0.1711,True,cve_pairs
4950,23,CWE-125,0.125,0.0263,0.273,0.0263,0.0658,0.0395,True,cve_pairs
26125,23,CWE-125,0.1144,0.0658,0.1872,0.0658,0.0789,0.1447,True,cve_pairs
16109,23,CWE-125,0.1087,0.0658,0.1795,0.0526,0.2105,0.1711,True,cve_pairs
16655,23,CWE-125,0.1059,0.0658,0.166,0.0658,0.0921,0.0395,True,cve_pairs
17798,23,CWE-125,0.1055,0.0395,0.2046,0.0395,0.0,0.0395,False,cve_pairs
26322,23,CWE-125,0.1009,0.0789,0.1403,0.0658,0.2237,0.1711,True,cve_pairs
18695,23,CWE-125,0.0943,0.0526,0.1633,0.0395,0.0789,0.0395,True,cve_pairs
7533,23,CWE-125,0.0939,0.0526,0.1558,0.0526,0.0789,0.1184,True,cve_pairs
10541,23,CWE-125,0.0888,0.0526,0.1431,0.0526,0.1053,0.0658,True,cve_pairs
22052,23,CWE-125,0.0883,0.0395,0.1551,0.0526,0.1711,0.1316,True,cve_pairs
22555,23,CWE-125,0.0876,0.0263,0.1796,0.0263,0.0,0.0263,False,cve_pairs
893,23,CWE-125,0.0847,0.0132,0.1919,0.0132,0.0,0.0132,False,cve_pairs
18076,23,CWE-125,0.0843,0.0789,0.1122,0.0395,0.1447,0.1184,True,cve_pairs
2000,23,CWE-125,0.0837,0.0526,0.1435,0.0263,0.1316,0.1053,True,cve_pairs
23988,23,CWE-125,0.0836,0.0263,0.1695,0.0263,0.0,0.0263,False,cve_pairs
3011,23,CWE-125,0.077,0.0395,0.1334,0.0395,0.0,0.0395,False,cve_pairs
13946,23,CWE-125,0.0768,0.0395,0.1394,0.0263,0.1316,0.1053,True,cve_pairs
1652,23,CWE-125,0.0754,0.0789,0.0898,0.0395,0.1974,0.2105,True,cve_pairs
27773,23,CWE-125,0.0754,0.0526,0.1161,0.0395,0.1316,0.1711,True,cve_pairs
6915,23,CWE-125,0.0746,0.0263,0.1471,0.0263,0.0395,0.0132,True,cve_pairs
17740,23,CWE-125,0.0742,0.0132,0.1658,0.0132,0.0132,0.0,False,cve_pairs
4284,23,CWE-125,0.0737,0.0132,0.1644,0.0132,0.0132,0.0,False,cve_pairs
9600,23,CWE-125,0.0735,0.0132,0.1639,0.0132,0.0132,0.0,False,cve_pairs
19337,23,CWE-125,0.072,0.0132,0.1603,0.0132,0.0132,0.0,False,cve_pairs
9222,23,CWE-125,0.0695,0.0263,0.1342,0.0263,0.0658,0.0395,True,cve_pairs
14449,23,CWE-125,0.0693,0.0395,0.114,0.0395,0.0789,0.0395,True,cve_pairs
7580,23,CWE-125,0.0688,0.0263,0.1325,0.0263,0.0395,0.0132,True,cve_pairs
17509,23,CWE-125,0.0682,0.0132,0.1509,0.0132,0.0,0.0132,False,cve_pairs
9536,23,CWE-125,0.0656,0.0395,0.1049,0.0395,0.0526,0.0132,True,cve_pairs
13986,23,CWE-125,0.0653,0.0263,0.1238,0.0263,0.0395,0.0132,True,cve_pairs
11812,23,CWE-125,0.0645,0.0132,0.1415,0.0132,0.0,0.0132,False,cve_pairs
13467,23,CWE-125,0.0642,0.0132,0.1407,0.0132,0.0,0.0132,False,cve_pairs
15898,23,CWE-125,0.0614,0.0395,0.0943,0.0395,0.0132,0.0395,False,cve_pairs
147,23,CWE-125,0.0604,0.0395,0.0917,0.0395,0.0921,0.0658,True,cve_pairs
22687,23,CWE-125,0.0597,0.0132,0.1295,0.0132,0.0,0.0132,False,cve_pairs
25486,23,CWE-125,0.0596,0.0395,0.0963,0.0263,0.0526,0.0395,True,cve_pairs
9717,23,CWE-125,0.0589,0.0395,0.0881,0.0395,0.0395,0.0,True,cve_pairs
1173,23,CWE-125,0.0587,0.0395,0.0876,0.0395,0.0789,0.1053,True,cve_pairs
13872,23,CWE-125,0.0583,0.0132,0.1261,0.0132,0.0,0.0132,False,cve_pairs
10627,23,CWE-125,0.0582,0.0132,0.1258,0.0132,0.0,0.0132,False,cve_pairs
3802,23,CWE-125,0.0582,0.0263,0.1059,0.0263,0.0132,0.0395,False,cve_pairs
13399,23,CWE-125,0.0581,0.0263,0.0991,0.0395,0.1184,0.1447,True,cve_pairs
24921,23,CWE-125,0.0574,0.0263,0.104,0.0263,0.0526,0.0789,True,cve_pairs
9817,23,CWE-125,0.0568,0.0132,0.1222,0.0132,0.0,0.0132,False,cve_pairs
23281,23,CWE-125,0.0567,0.0395,0.0826,0.0395,0.0132,0.0526,False,cve_pairs
1148,23,CWE-125,0.0565,0.0132,0.1214,0.0132,0.0132,0.0,False,cve_pairs
21493,23,CWE-125,0.0563,0.0263,0.1014,0.0263,0.0,0.0263,False,cve_pairs
16204,23,CWE-125,0.0558,0.0263,0.0999,0.0263,0.0263,0.0526,True,cve_pairs
24652,23,CWE-125,0.0552,0.0263,0.0986,0.0263,0.0,0.0263,False,cve_pairs
15524,23,CWE-125,0.0549,0.0263,0.0977,0.0263,0.0658,0.0395,True,cve_pairs
30530,23,CWE-125,0.0548,0.0132,0.1173,0.0132,0.0,0.0132,False,cve_pairs
30231,23,CWE-125,0.0547,0.0263,0.0972,0.0263,0.0526,0.0263,True,cve_pairs
19087,23,CWE-125,0.0539,0.0658,0.0557,0.0263,0.1842,0.2105,True,cve_pairs
18751,23,CWE-125,0.0538,0.0263,0.095,0.0263,0.0,0.0263,False,cve_pairs
30832,23,CWE-125,0.0533,0.0263,0.0937,0.0263,0.0395,0.0132,True,cve_pairs
6657,23,CWE-125,0.0528,0.0263,0.0926,0.0263,0.2237,0.2105,True,cve_pairs
6962,23,CWE-125,0.0527,0.0132,0.1121,0.0132,0.0132,0.0,False,cve_pairs
25287,23,CWE-125,0.052,0.0132,0.1103,0.0132,0.0,0.0132,False,cve_pairs
5444,23,CWE-125,0.0516,0.0263,0.0895,0.0263,0.0,0.0263,False,cve_pairs
26943,23,CWE-125,0.0514,0.0263,0.0891,0.0263,0.0132,0.0395,False,cve_pairs
3479,23,CWE-125,0.0514,0.0263,0.0891,0.0263,0.0,0.0263,False,cve_pairs
17339,23,CWE-125,0.0513,0.0658,0.0493,0.0263,0.3289,0.3553,True,cve_pairs
13371,23,CWE-125,0.0512,0.0132,0.1082,0.0132,0.0132,0.0,False,cve_pairs
13628,23,CWE-125,0.0512,0.0526,0.0621,0.0263,0.0395,0.0658,True,cve_pairs
24712,23,CWE-125,0.051,0.0526,0.0617,0.0263,0.75,0.75,True,cve_pairs
28447,23,CWE-125,0.0509,0.0263,0.0812,0.0395,0.0263,0.0526,True,cve_pairs
8733,23,CWE-125,0.0508,0.0395,0.0743,0.0263,0.2237,0.2237,True,cve_pairs
20033,23,CWE-125,0.0501,0.0263,0.0859,0.0263,0.1053,0.1316,True,cve_pairs
5520,23,CWE-125,0.0501,0.0132,0.1056,0.0132,0.0,0.0132,False,cve_pairs
8176,23,CWE-125,0.0499,0.0132,0.1049,0.0132,0.0,0.0132,False,cve_pairs
25582,23,CWE-125,0.0495,0.0132,0.104,0.0132,0.0263,0.0395,False,cve_pairs
26375,23,CWE-125,0.0495,0.0263,0.0842,0.0263,0.0263,0.0,False,cve_pairs
26287,23,CWE-125,0.0495,0.0395,0.071,0.0263,0.0395,0.0132,False,cve_pairs
25286,23,CWE-125,0.0488,0.0263,0.0826,0.0263,0.0526,0.0263,False,cve_pairs
5028,23,CWE-125,0.0488,0.0921,0.0102,0.0395,0.2895,0.3158,False,cve_pairs
12757,23,CWE-125,0.0484,0.0263,0.0816,0.0263,0.0,0.0263,False,cve_pairs
20357,23,CWE-125,0.0482,0.0263,0.0811,0.0263,0.0132,0.0395,False,cve_pairs
3501,23,CWE-125,0.0477,0.0263,0.0798,0.0263,0.0263,0.0,False,cve_pairs
20644,23,CWE-125,0.0475,0.0132,0.0991,0.0132,0.0132,0.0,False,cve_pairs
18110,23,CWE-125,0.0475,0.0132,0.0989,0.0132,0.0,0.0132,False,cve_pairs
8163,23,CWE-125,0.0469,0.0132,0.0975,0.0132,0.0,0.0132,False,cve_pairs
20425,23,CWE-125,0.0469,0.0263,0.0777,0.0263,0.1316,0.1316,False,cve_pairs
25006,23,CWE-125,0.0467,0.0395,0.0642,0.0263,0.1053,0.0789,False,cve_pairs
13972,23,CWE-125,0.0465,0.0132,0.0966,0.0132,0.0132,0.0,False,cve_pairs
3946,23,CWE-125,0.0465,0.0132,0.0964,0.0132,0.0132,0.0,False,cve_pairs
23255,23,CWE-125,0.0463,0.0132,0.096,0.0132,0.0,0.0132,False,cve_pairs
8361,23,CWE-125,0.0463,0.0132,0.0959,0.0132,0.0,0.0132,False,cve_pairs
18843,23,CWE-125,0.0458,0.0263,0.0749,0.0263,0.0395,0.0132,False,cve_pairs
32556,23,CWE-125,0.0458,0.0132,0.0947,0.0132,0.0,0.0132,False,cve_pairs
14143,23,CWE-125,0.0457,0.0263,0.0749,0.0263,0.0263,0.0526,False,cve_pairs
1231,23,CWE-125,0.0457,0.0132,0.0945,0.0132,0.0,0.0132,False,cve_pairs
4326,23,CWE-125,0.0454,0.0263,0.074,0.0263,0.0263,0.0,False,cve_pairs
25214,23,CWE-125,0.0449,0.0263,0.0727,0.0263,0.0395,0.0132,False,cve_pairs
9481,23,CWE-125,0.0446,0.0132,0.0919,0.0132,0.0132,0.0,False,cve_pairs
22884,23,CWE-125,0.0443,0.0263,0.0712,0.0263,0.0,0.0263,False,cve_pairs
10506,23,CWE-125,0.0441,0.0658,0.0313,0.0263,0.3026,0.2895,False,cve_pairs
27589,23,CWE-125,0.0441,0.0132,0.0905,0.0132,0.0132,0.0,False,cve_pairs
23972,23,CWE-125,0.0438,0.0132,0.0898,0.0132,0.0132,0.0,False,cve_pairs
10311,23,CWE-125,0.0437,0.0263,0.0698,0.0263,0.0,0.0263,False,cve_pairs
24662,23,CWE-125,0.0437,0.0263,0.0697,0.0263,0.0132,0.0263,False,cve_pairs
9311,23,CWE-125,0.0435,0.0263,0.0692,0.0263,0.0263,0.0526,False,cve_pairs
18454,23,CWE-125,0.0434,0.0263,0.0691,0.0263,0.0395,0.0658,False,cve_pairs
307,23,CWE-125,0.0434,0.0132,0.0888,0.0132,0.0,0.0132,False,cve_pairs
14867,23,CWE-125,0.0431,0.0132,0.0881,0.0132,0.0132,0.0,False,cve_pairs
27933,23,CWE-125,0.0431,0.0263,0.0683,0.0263,0.0132,0.0395,False,cve_pairs
30953,23,CWE-125,0.0429,0.0263,0.0678,0.0263,0.0263,0.0,False,cve_pairs
15037,23,CWE-125,0.0428,0.0263,0.0675,0.0263,0.0658,0.0526,False,cve_pairs
9788,23,CWE-125,0.0427,0.0263,0.0673,0.0263,0.0395,0.0132,False,cve_pairs
